id	word_id	rel_word_id	relation
50162	16245	4475	related
50158	16245	7843	related
50159	16245	23674	related
50163	16245	24232	related
50160	16245	30984	related
50161	16245	39046	related
50164	16245	57059	related
50165	16245	57060	related
27619	16246	4318	synonym
27615	16246	7540	related
27616	16246	13298	related
27617	16246	14182	related
27618	16246	39860	related
32270	16247	396	related
13682	16249	13848	related
13681	16249	52226	related
35504	16257	7770	related
35506	16257	19064	related
35505	16257	22886	related
35507	16257	28770	related
35508	16257	44485	related
98805	16259	1380	antonym
98806	16259	6952	related
33948	16273	43710	related
34036	16277	24044	related
34034	16277	43783	related
34035	16277	54331	related
615	16280	50553	related
616	16280	50554	related
54967	16284	58293	related
1117	16285	176	synonym
1118	16285	985	synonym
1115	16285	4244	synonym
1116	16285	6519	synonym
37317	16286	9331	related
37318	16286	27765	related
45464	16296	56263	related
41897	16297	4834	related
41896	16297	4901	related
41900	16297	30594	related
41899	16297	47243	related
41898	16297	55620	related
44339	16301	72	related
44340	16301	715	related
44341	16301	748	related
44346	16301	1267	related
44345	16301	1470	related
44343	16301	26158	related
44342	16301	47964	related
44344	16301	55132	related
41606	16304	47112	related
3796	16311	22932	related
3794	16311	35705	related
3795	16311	35706	related
39230	16313	11341	related
32030	16314	229	related
10682	16318	4467	related
10683	16318	36721	related
44314	16328	14430	related
41945	16333	19721	synonym
707	16338	4883	synonym
25870	16343	2484	related
2574	16352	50990	related
2065	16353	7930	synonym
40600	16363	21438	related
40599	16363	31389	related
40601	16363	55371	related
40602	16363	55372	related
30430	16364	12358	synonym
30431	16364	53789	synonym
51483	16372	5053	related
51480	16372	9213	related
51479	16372	11155	related
51482	16372	57372	related
51481	16372	57373	related
33103	16373	4051	related
33105	16373	10385	synonym
33106	16373	41714	synonym
33104	16373	43127	related
33107	16373	52695	synonym
48911	16375	26343	synonym
35619	16390	6937	related
35618	16390	16709	related
35620	16390	54588	related
1108	16398	14964	related
1107	16398	20485	related
33930	16399	1262	related
33929	16399	1474	related
33928	16399	2846	related
33931	16399	3321	related
33932	16399	28355	related
33862	16401	13128	related
33863	16401	22227	related
35582	16402	2483	related
35581	16402	4911	related
35164	16415	54467	related
54367	16416	20049	synonym
54365	16416	58052	synonym
54366	16416	58053	synonym
31430	16419	157	related
31431	16419	987	related
31447	16419	5303	related
31434	16419	7093	related
31442	16419	10383	related
31445	16419	10667	related
31437	16419	10829	related
31444	16419	12779	related
31449	16419	15267	related
31436	16419	15724	related
31454	16419	19122	synonym
31429	16419	21194	related
31438	16419	21399	related
31443	16419	21512	related
31446	16419	22895	related
31451	16419	26591	related
31435	16419	29158	related
31441	16419	35630	related
31453	16419	46225	related
31439	16419	51172	related
31440	16419	51173	related
31448	16419	51174	related
31452	16419	51175	related
31432	16419	54009	related
31433	16419	54010	related
4485	16420	27641	related
610	16425	13451	related
608	16425	33967	related
609	16425	33969	related
99411	16432	1085	synonym
48483	16433	165	related
40813	16436	5491	related
40814	16436	46812	related
36681	16448	13681	related
54702	16451	31174	related
54703	16451	58208	related
54704	16451	58209	related
39986	16455	7069	related
39988	16455	10771	related
39984	16455	30824	related
39987	16455	46487	related
39985	16455	46492	related
53493	16469	992	synonym
10681	16472	6883	related
53042	16486	57690	related
53043	16486	57691	related
53044	16486	57692	synonym
27554	16487	4442	synonym
35951	16490	3752	related
35950	16490	12808	related
35952	16490	28914	related
542	16499	17095	related
45128	16503	1828	related
39813	16504	31665	related
39814	16504	55274	related
28374	16505	17510	related
46553	16524	49024	related
54334	16528	2760	synonym
54336	16528	21656	synonym
54335	16528	26316	synonym
54333	16528	28684	related
54331	16528	58040	related
54332	16528	58041	related
36947	16543	9328	related
36946	16543	20513	related
38362	16545	1182	related
38364	16545	4253	related
38366	16545	11548	related
38363	16545	18589	related
38365	16545	20548	related
38367	16545	24778	synonym
49792	16547	12888	synonym
49789	16547	56975	related
49790	16547	56976	related
49791	16547	56977	related
32977	16549	11148	related
32975	16549	43035	related
32976	16549	43191	related
14649	16550	194	related
14647	16550	1070	related
14646	16550	1798	related
14650	16550	6070	synonym
14648	16550	11590	related
1325	16555	10677	related
1323	16555	27553	related
1324	16555	34612	related
10568	16566	2468	related
10567	16566	2909	related
10565	16566	51578	related
10566	16566	51579	related
10569	16566	51580	synonym
47954	16568	16663	related
47952	16568	56648	related
47953	16568	56649	related
35875	16569	2781	related
35874	16569	4601	related
35871	16569	13731	related
35873	16569	44753	related
35870	16569	44754	related
35872	16569	44755	related
54830	16574	7195	related
45456	16577	56262	related
46284	16578	317	related
4847	16580	539	related
4856	16580	6333	related
4845	16580	6349	related
4851	16580	8635	related
4848	16580	14396	related
4852	16580	19768	related
4849	16580	19902	related
4855	16580	25557	related
4841	16580	25651	related
4843	16580	33288	related
4850	16580	33462	related
4854	16580	39080	related
4844	16580	49749	related
4842	16580	51364	related
4846	16580	51365	related
4853	16580	51366	related
4857	16580	51367	related
99292	16584	1587	synonym
99293	16584	7957	antonym
40220	16593	4768	related
40223	16593	10200	related
40222	16593	15861	related
40221	16593	19952	related
98974	16597	193	related
98975	16597	392	related
98976	16597	878	related
98977	16597	5329	related
98978	16597	7847	related
98979	16597	11239	related
98980	16597	17535	related
98981	16597	53603	related
43170	16601	3574	synonym
43168	16601	9911	related
43171	16601	22912	synonym
43169	16601	55816	related
3968	16606	21743	related
3967	16606	51233	related
4187	16609	9657	related
4188	16609	16231	related
4189	16609	29362	related
37331	16610	3630	synonym
37330	16610	45571	related
30682	16614	8688	related
30687	16614	49194	synonym
30681	16614	53844	related
30683	16614	53847	related
30684	16614	53848	related
30685	16614	53849	related
30686	16614	53850	related
47341	16617	20121	synonym
47339	16617	32322	synonym
47340	16617	49302	synonym
47337	16617	56529	related
47338	16617	56530	synonym
29209	16620	40508	related
29208	16620	53476	related
31710	16625	14983	related
31709	16625	41753	related
31711	16625	41754	related
31712	16625	54032	related
41766	16629	4279	related
41767	16629	18171	related
41768	16629	47225	related
14114	16636	9359	related
14113	16636	9874	related
14117	16636	16819	related
14115	16636	30631	related
14116	16636	32279	related
47314	16638	3747	synonym
47315	16638	9886	synonym
47311	16638	18145	related
47310	16638	20303	related
47313	16638	24446	related
47312	16638	56524	related
38894	16672	4621	related
38895	16672	11939	related
1259	16673	489	related
29722	16696	14616	related
29721	16696	53598	related
29723	16696	53599	related
42527	16698	12237	related
42526	16698	47551	related
42528	16698	55682	related
33132	16699	1672	related
33131	16699	19649	related
33130	16699	25194	related
33133	16699	54208	related
37718	16702	22061	related
25613	16704	17595	related
25612	16704	18434	related
25614	16704	19846	related
25615	16704	23574	related
12454	16716	9852	related
12461	16716	24295	related
12460	16716	27042	related
12457	16716	33325	related
12455	16716	33616	related
12459	16716	37580	related
12456	16716	51951	related
12458	16716	51952	related
2791	16717	2066	related
39400	16724	4098	related
39401	16724	6904	related
33196	16735	1255	related
33197	16735	4305	related
27750	16738	2071	related
38445	16740	367	synonym
38440	16740	3623	related
38444	16740	4199	synonym
38441	16740	6756	related
38443	16740	6942	related
38442	16740	9033	related
3551	16746	2523	related
13957	16748	6494	related
25832	16750	39077	related
41373	16760	640	synonym
41374	16760	6106	synonym
3685	16764	9003	related
11486	16766	9981	synonym
28677	16767	8184	related
28679	16767	22566	related
28678	16767	53379	related
47057	16786	8782	related
2442	16796	15501	related
25894	16797	10239	related
25895	16797	19136	related
14495	16799	6902	related
55215	16801	6721	synonym
55214	16801	10820	synonym
55216	16801	12506	synonym
55213	16801	25516	synonym
55212	16801	58394	related
36841	16802	21392	related
33953	16810	9196	related
33956	16810	19197	related
33957	16810	25637	related
33954	16810	54313	related
33955	16810	54314	related
44336	16815	2894	related
34021	16824	3450	related
1886	16829	5732	related
1888	16829	6123	related
1887	16829	13682	related
1890	16829	28732	related
1891	16829	32135	synonym
45897	16834	26919	related
45898	16834	56372	related
45899	16834	56373	related
45900	16834	56374	related
45901	16834	56375	related
13240	16837	672	related
13239	16837	31806	related
13238	16837	52150	related
55036	16852	2728	related
55037	16852	9912	related
41103	16858	927	synonym
41099	16858	12671	related
41102	16858	18196	synonym
41100	16858	26141	related
41101	16858	55462	related
52425	16860	8872	related
30275	16861	23402	related
45688	16864	2394	related
45690	16864	8846	related
45689	16864	22599	related
42728	16867	12752	related
42729	16867	13240	related
42730	16867	22410	related
42731	16867	55711	related
40847	16881	20045	related
40849	16881	22004	related
40846	16881	29806	related
40848	16881	46828	related
3469	16888	6049	synonym
3462	16888	6510	related
3468	16888	8794	synonym
3466	16888	10269	related
3465	16888	11358	related
3457	16888	12134	related
3458	16888	25591	related
3461	16888	27308	related
3459	16888	34487	related
3460	16888	48142	related
3467	16888	51151	synonym
3463	16888	51157	related
3464	16888	51158	related
39942	16889	9549	related
39941	16889	10470	related
51719	16892	488	related
51720	16892	6782	related
51717	16892	9786	related
51718	16892	15327	related
38930	16903	140	related
38931	16903	1326	synonym
2906	16938	51055	related
2907	16938	51056	synonym
48191	16950	1223	related
48192	16950	31602	synonym
25477	16955	7139	related
25476	16955	28261	related
25473	16955	38853	related
25474	16955	38857	related
25475	16955	38858	related
14968	16971	13885	related
14969	16971	18420	related
39896	16980	16254	related
39897	16980	46419	related
283	16983	50451	synonym
3200	16986	2930	synonym
3201	16986	6838	synonym
3199	16986	16623	related
3198	16986	35455	related
13952	16989	431	related
13953	16989	2773	related
13955	16989	5358	related
13954	16989	8496	related
14169	16990	5916	related
35865	16999	8479	related
34351	17027	2148	related
34350	17027	6041	related
34353	17027	43930	related
34352	17027	54368	related
34354	17027	54369	related
28610	17038	40300	related
28609	17038	53353	related
28611	17038	53354	related
13976	17051	52253	related
13977	17051	52254	related
46448	17066	8988	synonym
46447	17066	24208	synonym
46446	17066	24951	related
46445	17066	29584	related
46444	17066	56428	related
10554	17071	26389	related
32502	17082	295	related
32497	17082	1793	related
32493	17082	3141	related
32492	17082	3717	related
32490	17082	6220	related
32494	17082	8183	related
32491	17082	15898	related
32498	17082	17109	related
32495	17082	19418	related
32496	17082	20170	related
32499	17082	21636	related
32501	17082	22701	related
32503	17082	42065	synonym
32500	17082	54118	related
35417	17083	30028	related
35418	17083	54536	related
3740	17084	23307	related
3741	17084	51189	related
3742	17084	51190	related
52000	17092	5298	related
51992	17092	8298	related
51995	17092	11219	related
51984	17092	14475	related
51988	17092	18421	related
51986	17092	25603	related
51985	17092	27158	related
51997	17092	27631	related
51989	17092	29836	related
51999	17092	30148	related
51991	17092	47789	related
51987	17092	47792	related
51990	17092	57460	related
51993	17092	57461	related
51994	17092	57462	related
51996	17092	57463	related
51998	17092	57464	related
597	17111	33961	related
901	17114	49891	related
35652	17116	2729	related
35653	17116	3793	related
35655	17116	4322	related
35654	17116	28992	related
26735	17118	6280	related
26727	17118	12314	related
26737	17118	13482	related
26733	17118	13691	related
26716	17118	14852	related
26718	17118	15893	related
26721	17118	20317	related
26711	17118	21798	related
26728	17118	25268	related
26731	17118	25499	related
26709	17118	26558	related
26694	17118	26561	related
26720	17118	29898	related
26688	17118	35545	related
26690	17118	37426	related
26692	17118	38055	related
26697	17118	43529	related
26699	17118	43980	related
26701	17118	44678	related
26703	17118	46351	related
26704	17118	46352	related
26705	17118	46706	related
26707	17118	47501	related
26708	17118	47502	related
26689	17118	52746	related
26691	17118	52747	related
26693	17118	52748	related
26695	17118	52749	related
26696	17118	52750	related
26698	17118	52751	related
26700	17118	52752	related
26702	17118	52753	related
26706	17118	52754	related
26710	17118	52755	related
26712	17118	52756	related
26713	17118	52757	related
26714	17118	52758	related
26715	17118	52759	related
26717	17118	52760	related
